"","gcv_value","iqr_value","woo_differentially_expressed","regulator_in_GRN"
"AT3G29030",0.0105718339247753,2.41412532615572,TRUE,FALSE
"AT2G04360",0.0105846241020986,2.84701257497003,FALSE,FALSE
"AT3G09210",0.0105885280734721,2.80042109305844,TRUE,FALSE
"AT1G53040",0.010597217114155,1.89646119009637,TRUE,FALSE
"AT2G29200",0.0105972814881997,2.14246878233667,FALSE,FALSE
"AT3G11250",0.0105990296689473,2.99012505977834,FALSE,FALSE
"AT5G18110",0.0106106160932624,2.24490954230091,FALSE,FALSE
"AT1G51100",0.0106145415756497,2.30350930358536,TRUE,FALSE
"AT5G27390",0.0106159593540763,2.83652082035175,TRUE,FALSE
"AT1G69950",0.0106236129740453,3.07761448916282,FALSE,FALSE
"AT5G25930",0.0106340095064329,2.33548581416792,TRUE,FALSE
"AT3G44160",0.0106363064297901,2.87996757216095,TRUE,FALSE
"AT1G59710",0.010636670888108,1.7974134650394,FALSE,FALSE
"AT5G46330",0.0106373605992005,2.45630496260257,TRUE,FALSE
"AT5G03050",0.0106475507768808,3.11991828631111,TRUE,FALSE
"AT2G33410",0.0106504117021483,2.71524960670606,FALSE,FALSE
"AT4G29160",0.0106507178707494,2.41774492454696,TRUE,FALSE
"AT2G28740",0.0106590263111282,2.60647290565038,TRUE,FALSE
"AT5G24690",0.0106652272093054,3.30940229265161,FALSE,FALSE
"AT5G11450",0.0106696683503317,3.11406544436076,TRUE,FALSE
"AT5G45800",0.0106749020339809,2.05319243127254,TRUE,FALSE
"AT5G65910",0.010677015154483,2.59194079566573,FALSE,FALSE
"AT1G12900",0.0106783426769909,2.62445467369256,TRUE,FALSE
"AT3G20330",0.0106826387753229,3.14513501574386,FALSE,FALSE
"AT1G77840",0.0106873604702431,1.98847216688477,FALSE,FALSE
"AT1G12330",0.0106970464708179,1.90793474744013,TRUE,FALSE
"AT5G64320",0.0106990491059793,2.65667305014638,FALSE,FALSE
"AT1G12830",0.0107128248736589,3.16997843086061,FALSE,FALSE
"AT2G33430",0.0107206089637586,2.76129090087272,TRUE,FALSE
"AT5G64310",0.010725069260935,2.42520572610493,TRUE,FALSE
"AT1G67060",0.0107285792989524,1.95558580458881,TRUE,FALSE
"AT1G61990",0.0107311624472838,1.80690780583982,FALSE,FALSE
"AT4G36810",0.0107441601927086,3.09183518227156,TRUE,FALSE
"AT1G76280",0.0107451583643943,2.51552242768067,FALSE,FALSE
"AT1G12780",0.0107493722847117,3.28173637274836,TRUE,FALSE
"AT5G05380",0.0107569361088507,3.26632375830943,TRUE,FALSE
"AT5G51960",0.0107632380957224,2.6106806347763,FALSE,FALSE
"AT1G61980",0.0107644776072047,2.56796667441738,FALSE,FALSE
"AT4G15470",0.0107847215705824,2.39732378154407,FALSE,FALSE
"AT5G61330",0.0107868990673809,3.6929548714494,FALSE,FALSE
"AT5G40920",0.0107881960918156,1.92129550595129,TRUE,FALSE
"AT3G52910",0.0108006127366216,2.57843645159331,FALSE,FALSE
"AT1G59359",0.0108151189241122,3.18690825587412,FALSE,FALSE
"AT1G79150",0.0108466672335322,3.19014013718927,FALSE,FALSE
"AT2G36220",0.0108616664537044,2.49640916090874,FALSE,FALSE
"AT1G14270",0.0108620589241133,3.72269631941221,TRUE,FALSE
"AT2G31820",0.0108651449193225,1.76068512309331,FALSE,FALSE
"AT3G24030",0.0108692336029531,3.66242006056863,FALSE,FALSE
"AT4G34830",0.0108693088911873,2.62673594007626,TRUE,FALSE
"AT3G05180",0.0108708441939818,3.13986970971808,FALSE,FALSE
"AT2G37660",0.0108717162670696,2.81444841426334,TRUE,FALSE
"AT5G46740",0.0108762957852516,2.54016846772436,FALSE,FALSE
"AT4G24160",0.0108792453134174,1.86158375557426,TRUE,FALSE
"AT2G18090",0.0108828097717108,1.93850940380475,TRUE,FALSE
"AT2G23450",0.0108836003494206,2.17599564513199,TRUE,FALSE
"AT5G04020",0.0108841170259805,2.05090730479068,FALSE,FALSE
"AT1G58380",0.0108874986363087,2.62148300465537,FALSE,FALSE
"AT1G57980",0.010918054973396,1.75054483852818,FALSE,FALSE
"AT1G80920",0.0109198992515598,3.24216771882684,FALSE,FALSE
"AT5G63050",0.0109290779228019,2.81689103487305,FALSE,FALSE
"AT1G80150",0.0109368588653029,3.32936077806402,TRUE,FALSE
"AT1G21080",0.0109384642697485,2.51232910587009,FALSE,FALSE
"AT3G18295",0.0109449875452031,2.08380424657077,FALSE,FALSE
"AT4G05440",0.0109470733198938,3.46358540122577,FALSE,FALSE
"AT1G49050",0.0109482925166432,1.90008259398459,FALSE,FALSE
"AT1G49950",0.0109507505864593,2.17090702988215,FALSE,FALSE
"AT1G77500",0.0109551797978275,2.43163681614135,TRUE,FALSE
"AT2G24990",0.0109595155208901,2.56472735395075,FALSE,FALSE
"AT5G04170",0.0109611906400848,2.50054170233392,FALSE,FALSE
"AT4G25690",0.0109633900688582,2.81514045231946,TRUE,FALSE
"AT2G31680",0.0109751933798555,2.6873936009355,FALSE,FALSE
"AT3G02650",0.0109765650193251,3.40130301027816,FALSE,FALSE
"AT4G23220",0.0109786909906787,2.44617025567901,FALSE,FALSE
"AT1G54380",0.0109975473432615,2.988397326411,FALSE,FALSE
"AT3G03460",0.0110013970235614,2.59531545818692,FALSE,FALSE
"AT2G41430",0.0110061902988578,1.51945821721877,TRUE,FALSE
"AT1G48630",0.011009897611705,2.74169951369912,FALSE,FALSE
"AT5G67560",0.0110139709789297,2.96018339068673,FALSE,FALSE
"AT5G26770",0.011020332991456,1.73580877714246,TRUE,FALSE
"AT4G17230",0.0110265470535046,1.72021836299014,FALSE,FALSE
"AT5G08610",0.0110267995318336,2.52961061708017,FALSE,FALSE
"AT2G24230",0.0110292016433329,2.43492059234391,TRUE,FALSE
"AT5G01950",0.0110406156975873,2.40399457130231,FALSE,FALSE
"AT5G40400",0.011044095188936,2.87941104473204,FALSE,FALSE
"AT1G60990",0.0110497608333098,4.24009542324774,TRUE,FALSE
"AT5G44650",0.011068740969109,2.3925124323581,TRUE,FALSE
"AT3G15770",0.011074380000226,1.86391684340145,FALSE,FALSE
"AT4G25630",0.011077145819091,3.04502690497385,FALSE,FALSE
"AT3G50950",0.0110901614911853,2.11804679670751,FALSE,FALSE
"AT4G32750",0.0110911963211122,3.57545401498595,FALSE,FALSE
"AT2G40270",0.0111011974933632,1.7722721204283,FALSE,FALSE
"AT1G35430",0.0111021298297592,2.66765801341342,FALSE,FALSE
"AT4G16660",0.0111130912189005,2.87492516996451,FALSE,FALSE
"AT1G63650",0.0111132878993764,3.80305957667996,FALSE,FALSE
"AT1G15440",0.0111141990434256,3.09384252811998,TRUE,FALSE
"AT3G25580",0.0111263134967509,3.03244829062908,FALSE,FALSE
"AT3G55280",0.0111288471205668,2.49763201393083,FALSE,FALSE
"AT4G23650",0.0111303519576884,1.96948792989025,FALSE,FALSE
"AT1G06670",0.0111437968039973,3.61931643857928,FALSE,FALSE
"AT1G17730",0.0111623613152371,3.2906781360366,FALSE,FALSE
"AT1G48860",0.0111672376339049,4.48111620851779,FALSE,FALSE
"AT5G14100",0.0111714822006826,3.01629176222463,TRUE,FALSE
"AT5G25757",0.0111741404979312,3.56024196257578,FALSE,FALSE
"AT5G13190",0.0111831040460301,1.71315689837876,FALSE,FALSE
"AT4G13170",0.0111855989869646,2.92265296333897,FALSE,FALSE
"AT2G37110",0.0111881063344389,2.16394596876754,TRUE,FALSE
"AT4G34730",0.0111930203389284,5.63620074803151,TRUE,FALSE
"AT4G37520",0.011198675228981,2.88764420353461,TRUE,FALSE
"AT5G44290",0.0112214973598776,1.73228034655266,TRUE,FALSE
"AT5G38280",0.0112329629812024,2.23698251002668,FALSE,FALSE
"AT4G26490",0.0112398766077638,2.58600362289611,TRUE,FALSE
"AT3G22300",0.0112486041545567,2.27786832734065,FALSE,FALSE
"AT1G45976",0.0112510510549588,2.15082963781029,TRUE,FALSE
"AT3G02410",0.0112663196742434,1.96780572422354,FALSE,FALSE
"AT4G00238",0.0112805943351128,2.49654023919069,FALSE,FALSE
"AT3G08760",0.0112841072079444,2.10741295103886,TRUE,FALSE
"AT3G58490",0.0112918504542503,2.46187132116274,TRUE,FALSE
"AT5G24210",0.0112955535319918,1.81916332534752,FALSE,FALSE
"AT3G57940",0.0113154816246519,3.90014318935783,FALSE,FALSE
"AT5G02830",0.0113170724727325,1.67144833738533,TRUE,FALSE
"AT5G40950",0.0113170927049325,2.64676115296444,TRUE,FALSE
"AT4G18340",0.0113285384850206,1.93442620072572,FALSE,FALSE
"AT5G52180",0.0113330076305775,3.0459753965109,FALSE,FALSE
"AT1G75200",0.011333149160112,3.04202799245883,FALSE,FALSE
"AT1G67680",0.0113387477603522,3.43646669885475,FALSE,FALSE
"AT5G27330",0.0113400501326809,3.12880150108728,FALSE,FALSE
"AT3G46320",0.0113409671874713,2.83789865150906,FALSE,FALSE
"AT5G19010",0.0113468080940494,2.91031302817384,FALSE,FALSE
"AT3G14390",0.0113562262070033,3.22009721868317,FALSE,FALSE
"AT5G67070",0.0113595821809861,2.96533532899348,TRUE,FALSE
"AT4G27080",0.0113665098652013,2.47057083892946,FALSE,FALSE
"AT5G54880",0.0113695927683002,2.36120805183681,FALSE,FALSE
"AT2G33110",0.0113820170235379,1.91354867217896,TRUE,FALSE
"AT5G43930",0.0113899907179938,2.54857164417361,TRUE,FALSE
"AT3G07360",0.0113942515192178,1.80210571916473,TRUE,FALSE
"AT5G16800",0.0113971784477883,2.97664706521906,FALSE,FALSE
"AT3G54980",0.0114041973912283,2.33634379552033,FALSE,FALSE
"AT1G76120",0.0114049403086046,3.03711017895318,FALSE,FALSE
"AT2G45170",0.0114076671160504,2.98549108850549,TRUE,FALSE
"AT4G10760",0.0114258656509947,2.18139707387124,FALSE,FALSE
"AT1G04510",0.0114313023806763,3.32794326448157,FALSE,FALSE
"AT1G67530",0.011438753103696,1.78474950033716,FALSE,FALSE
"AT2G44870",0.0114387766601441,3.12739306859411,FALSE,FALSE
"AT3G11440",0.0114433825995393,1.67157137582,FALSE,TRUE
"AT3G62720",0.0114514303064886,1.63987036090829,TRUE,FALSE
"AT1G27120",0.0114585994241398,2.30891584259375,TRUE,FALSE
"AT5G11680",0.0114619393686925,2.08994375629438,FALSE,FALSE
"AT5G25280",0.0114782822837856,2.45132606234405,FALSE,FALSE
"AT3G44400",0.0114867624747596,1.92941359561616,TRUE,FALSE
"AT5G39900",0.0114881800678574,2.45697903473419,FALSE,FALSE
"AT1G07030",0.0114992924983729,2.21500807287225,FALSE,FALSE
"AT3G63200",0.0115008288482336,2.78509604008649,TRUE,FALSE
"AT1G60870",0.0115333598864705,3.50158633994436,FALSE,FALSE
"AT4G30190",0.0115468533797274,2.38873123140483,TRUE,FALSE
"AT1G28560",0.0115494573141768,2.24647192618096,FALSE,FALSE
"AT5G19210",0.0115610751370685,3.00532901044879,FALSE,FALSE
"AT4G29920",0.0115677960164672,2.2794735296233,FALSE,FALSE
"AT4G32400",0.0115772370313431,2.46788389358242,FALSE,FALSE
"AT5G55510",0.0115782091397664,2.76507158839409,FALSE,FALSE
"AT4G20930",0.0115809414633403,2.88156891289648,TRUE,FALSE
"AT1G79440",0.0115811311329454,3.12494687340779,FALSE,FALSE
"AT1G73380",0.0115825287663761,3.28085205504707,FALSE,FALSE
"AT5G11240",0.0115828870471884,3.01739577336161,FALSE,FALSE
"AT2G40430",0.0115845974110985,2.88217873233226,FALSE,FALSE
"AT1G06190",0.0115898372238498,2.83631369509997,TRUE,FALSE
"AT1G67310",0.0115907946322766,2.97146539426469,FALSE,FALSE
"AT2G34050",0.0115918024461579,2.95011083730516,FALSE,FALSE
"AT1G04940",0.0115959888679793,2.50107578583521,TRUE,FALSE
"AT4G35310",0.0115976954761784,1.78615469162206,FALSE,FALSE
"AT3G46930",0.0116007357202026,1.71534794372347,TRUE,FALSE
"AT3G21300",0.0116155074646404,2.15786068336156,FALSE,FALSE
"AT1G04780",0.0116191246873202,1.75553507311803,TRUE,FALSE
"AT4G29950",0.011621380708317,2.0308615750026,TRUE,FALSE
"AT3G56410",0.0116264608964149,2.10397710800082,FALSE,FALSE
"AT2G40490",0.0116276083655323,2.76274458762219,TRUE,FALSE
"AT1G17080",0.0116297275989989,2.3721401378687,FALSE,FALSE
"AT5G58250",0.0116297296360432,3.0824330117678,TRUE,FALSE
"AT4G24805",0.0116324831963497,1.60315886519195,FALSE,FALSE
"AT1G30200",0.0116330770076403,2.87884663208207,FALSE,FALSE
"AT1G18390",0.011634754352063,2.58514239215059,TRUE,FALSE
"AT5G66130",0.0116489473571585,2.48924737472997,FALSE,FALSE
"AT2G47070",0.0116514548365905,2.07265561310676,FALSE,TRUE
"AT4G31160",0.0116544367005645,2.5533116943636,FALSE,FALSE
"AT1G03370",0.0116573985109762,2.00237783685091,FALSE,FALSE
"AT4G04940",0.0116575101029032,3.68061494331791,FALSE,FALSE
"AT2G36680",0.0116615471178863,2.51533039967636,FALSE,FALSE
"AT4G23010",0.0116688699297719,1.81013340588271,TRUE,FALSE
"AT3G17700",0.0116749829400826,2.73233625347133,FALSE,FALSE
"AT5G67200",0.0116770897431508,3.07354519769878,FALSE,FALSE
"AT3G56370",0.0116847521585014,2.84347962516502,TRUE,FALSE
"AT1G15670",0.0116853341823825,2.31632077438255,TRUE,FALSE
"AT5G57565",0.0116916589146269,1.99921691646078,TRUE,FALSE
"AT5G57030",0.0117028307856562,3.77801993335874,TRUE,FALSE
"AT1G78180",0.0117122388460588,1.71014500672806,TRUE,FALSE
"AT1G72740",0.011724513995854,2.92395969670049,FALSE,TRUE
"AT5G11200",0.0117291121720732,2.83000962387498,FALSE,FALSE
"AT3G13490",0.0117340880187757,3.08817833933742,FALSE,FALSE
"AT1G57990",0.0117341481711255,1.76594712658244,TRUE,FALSE
"AT2G28150",0.0117355679784838,2.94619263664643,TRUE,FALSE
"AT1G72730",0.011741809844783,3.74443545266361,FALSE,FALSE
"AT3G26780",0.0117500339888167,2.45974999624996,FALSE,FALSE
"AT1G22740",0.0117536553081311,2.17488856856933,TRUE,FALSE
"AT3G15850",0.0117539686639968,2.59945327248735,TRUE,FALSE
"AT3G58660",0.0117542722957989,2.61309108727006,FALSE,FALSE
"AT3G57930",0.0117613749896547,1.68037755982949,FALSE,FALSE
"AT5G58670",0.0117620653567096,2.66959040628423,TRUE,FALSE
"AT1G08720",0.0117639342759337,2.22498810762546,FALSE,FALSE
"AT4G21705",0.0117683418151302,2.72632911291804,FALSE,FALSE
"AT2G37450",0.0117739050345598,2.53243603594125,TRUE,FALSE
"AT2G33845",0.0117786674411879,2.51747583332452,FALSE,FALSE
"AT2G26680",0.0117788442910967,1.88295504204194,FALSE,FALSE
"AT5G06000",0.0117803169208198,2.78066126602381,FALSE,FALSE
"AT1G11260",0.011786973486429,2.49083075041947,TRUE,FALSE
"AT2G47840",0.0117999063221854,3.08794498461837,TRUE,FALSE
"AT1G72050",0.0118050948830985,2.13806114014289,FALSE,FALSE
"AT5G63500",0.0118051269938952,3.3826485428198,TRUE,FALSE
"AT2G46500",0.011805299012627,2.23420726750316,TRUE,FALSE
"AT5G64940",0.0118160147850329,2.92772237825866,TRUE,FALSE
"AT4G38550",0.0118264777948395,1.91236935179158,FALSE,FALSE
"AT4G39830",0.0118324243590673,2.62969443907439,TRUE,FALSE
"AT3G14090",0.0118360740610387,1.71526278366455,FALSE,FALSE
"AT4G02340",0.0118373185484001,3.13524883401227,FALSE,FALSE
"AT5G20130",0.011846874341589,2.19547526746312,TRUE,FALSE
"AT3G44480",0.01184903248285,1.82841476231893,FALSE,FALSE
"AT4G31590",0.0118525214658289,2.65547456059714,TRUE,FALSE
"AT3G13430",0.0118604060813274,2.54679439655929,TRUE,FALSE
"AT3G27560",0.0118635502749546,1.68194111758101,TRUE,FALSE
"AT1G10510",0.0118656033668307,2.62954694227511,FALSE,FALSE
"AT4G15110",0.0118726927150972,2.99494501306508,TRUE,FALSE
"AT4G15760",0.0118818539592629,2.46208521439961,FALSE,FALSE
"AT3G02350",0.0118830216357003,2.64951947912898,TRUE,FALSE
"AT2G27840",0.0118901937895561,3.05422654504275,FALSE,FALSE
"AT5G01590",0.011892256545037,3.18834828734521,TRUE,FALSE
"AT5G39940",0.0118972134317655,3.22122554040294,FALSE,FALSE
"AT1G60770",0.0118973538860409,2.91866742037995,FALSE,FALSE
"AT3G12270",0.011898391294241,3.36515193474742,FALSE,FALSE
"AT3G53990",0.0119008768899478,1.96482549354829,FALSE,FALSE
"AT2G39020",0.0119100350163984,2.61947821423863,TRUE,FALSE
"AT1G01550",0.0119114052731083,2.20581365170337,TRUE,FALSE
"AT1G02660",0.0119137889958845,1.58232559504066,TRUE,FALSE
"AT3G06730",0.0119152827624855,2.67179202559653,TRUE,FALSE
"AT3G53430",0.0119253033889471,2.60533221677818,FALSE,FALSE
"AT1G14010",0.0119255580389143,3.05299072961813,FALSE,FALSE
"AT3G66654",0.0119315245536922,2.72291330092921,TRUE,FALSE
"AT1G07320",0.011943008268632,3.55115750923356,TRUE,FALSE
"AT1G27880",0.0119435991488856,3.77943016078069,FALSE,FALSE
"AT1G53500",0.0119459673411484,2.0993873198946,FALSE,FALSE
"AT5G63905",0.011948616567568,2.5594332194692,FALSE,FALSE
"AT3G17970",0.0119487014345892,2.85370396356085,FALSE,FALSE
"AT4G28360",0.0119508169728016,3.10023466628629,TRUE,FALSE
"AT5G39990",0.0119653098786431,2.98553048009311,FALSE,FALSE
"AT5G08400",0.0119658643436887,2.77802106404916,FALSE,FALSE
"AT5G52210",0.011974505900546,1.89811905509508,FALSE,FALSE
"AT4G39960",0.0119813229112353,2.83810371732658,FALSE,FALSE
"AT3G18240",0.0119830395635879,2.9121735915411,FALSE,FALSE
"AT5G20230",0.0119889799509639,2.23852753174406,TRUE,FALSE
"AT5G06550",0.0119918656901981,3.94798395906676,TRUE,FALSE
"AT5G51110",0.0119920291322046,2.44746756958184,TRUE,FALSE
"AT1G01320",0.0119931810972135,3.44102786101552,FALSE,FALSE
"AT5G58420",0.0119951816657856,2.62083558523513,FALSE,FALSE
"AT5G06460",0.0119957059516728,3.06200268755103,FALSE,FALSE
"AT5G66070",0.0119965999788581,1.74132003372451,TRUE,FALSE
"AT1G14810",0.0120021089990043,2.66077389406014,TRUE,FALSE
"AT4G13010",0.0120023174783979,3.24431218090005,FALSE,FALSE
"AT2G43320",0.0120075035993922,1.88002032810626,TRUE,FALSE
"AT5G60030",0.0120085321565709,3.03800435831203,FALSE,FALSE
"AT2G19600",0.0120225225872242,2.43588206853069,FALSE,FALSE
"AT1G48570",0.0120274185617534,2.82537533543913,FALSE,FALSE
"AT5G39590",0.0120287549585487,2.32669413524593,TRUE,FALSE
"AT1G50000",0.0120372753296301,2.25171943214633,FALSE,FALSE
"AT4G30160",0.0120426575721161,3.17515815720485,FALSE,FALSE
"AT3G13965",0.012043170476282,2.30829817599186,FALSE,FALSE
"AT1G05540",0.01204405665872,3.14489635426078,TRUE,FALSE
"AT5G57035",0.0120459569725133,2.23798841474917,FALSE,FALSE
"AT5G08050",0.0120464322310941,2.3084958650034,TRUE,FALSE
"AT3G10530",0.0120496635396622,2.71516888370269,FALSE,FALSE
"AT3G26850",0.0120507230294606,2.23904000100851,FALSE,FALSE
"AT4G02350",0.0120575891157854,1.76879832107067,FALSE,FALSE
"AT3G24506",0.0120578606931521,3.00376106133799,FALSE,FALSE
"AT3G44670",0.012058100394228,2.01908027482989,FALSE,FALSE
"AT2G20900",0.0120585069823782,2.89922293449527,TRUE,FALSE
"AT4G39910",0.0120652498303801,2.07693482669596,FALSE,FALSE
"AT4G21740",0.0120659809652076,1.64974833023559,TRUE,FALSE
"AT1G28070",0.0120712749885645,2.8802072811627,FALSE,FALSE
"AT1G79930",0.0120740963858987,2.51260032579243,FALSE,FALSE
"AT2G39870",0.0120817128739484,1.88144098617373,TRUE,FALSE
"AT4G07410",0.0120853040615056,2.38696877948455,FALSE,FALSE
"AT1G09932",0.0120860433180597,3.99642537949053,TRUE,FALSE
"AT3G05670",0.0120869797400109,1.98889951472583,TRUE,FALSE
"AT1G01080",0.0120874987863415,2.8380438305388,TRUE,FALSE
"AT3G15460",0.0120880686064122,2.74032888616262,FALSE,FALSE
"AT4G13670",0.0120935488138256,4.52979211092564,TRUE,FALSE
"AT5G66210",0.0120936611434002,1.79054084720893,TRUE,FALSE
"AT3G15530",0.012094702419753,1.79280544588458,TRUE,FALSE
"AT5G45850",0.0120964419629408,2.86342540720101,FALSE,FALSE
"AT1G13880",0.0121220854076337,1.71199540585708,TRUE,FALSE
"AT3G04820",0.0121347310180861,2.82234069750884,FALSE,FALSE
"AT3G13350",0.012137228232287,2.32605581172826,FALSE,FALSE
"AT3G55360",0.0121436876279505,2.82264108963004,TRUE,FALSE
"AT5G05470",0.0121468142859065,2.73482993338598,FALSE,FALSE
"AT4G24220",0.0121505567233742,1.53674239800683,TRUE,FALSE
"AT3G60630",0.0121508994524505,1.82231451380194,TRUE,FALSE
"AT2G20020",0.0121528936750614,2.74672663806864,FALSE,FALSE
"AT5G59970",0.0121651404100387,2.20301028747447,FALSE,FALSE
"AT2G20130",0.0121663474977673,2.67805039671933,TRUE,FALSE
"AT5G05590",0.0121682866138502,4.16532724082008,FALSE,FALSE
"AT5G01390",0.012168322865792,2.40401949049503,FALSE,FALSE
"AT2G35658",0.0121753607005528,1.90088665535875,TRUE,FALSE
"AT2G15820",0.0121797604890883,2.28972190701833,FALSE,FALSE
"AT5G57100",0.0121911366205257,2.2235531918723,TRUE,FALSE
"AT5G66660",0.0122025868731756,2.32881573811373,FALSE,FALSE
"AT1G05805",0.0122117997624743,2.10487294078205,FALSE,FALSE
"AT5G48385",0.0122161652118676,2.41267777159255,FALSE,FALSE
"AT4G31170",0.0122162509367533,3.62101162294611,FALSE,FALSE
"AT4G03110",0.0122170521082411,1.79871850974058,TRUE,FALSE
"AT3G44630",0.0122176719501997,1.97411127274072,FALSE,FALSE
"AT5G25210",0.0122234061955018,2.48871297190315,TRUE,FALSE
"AT3G56330",0.0122250973982262,2.7707291913445,FALSE,FALSE
"AT2G03050",0.0122268639115195,3.06848352242488,FALSE,FALSE
"AT5G52380",0.012235365215847,2.64319118567732,FALSE,FALSE
"AT5G47210",0.0122367711285239,2.6816939785122,FALSE,FALSE
"AT1G47580",0.0122367754817059,1.9357531042732,TRUE,FALSE
"AT3G23620",0.0122378802942125,3.01803923347836,FALSE,FALSE
"AT3G22260",0.0122396307717138,2.65538120144585,TRUE,FALSE
"AT1G72710",0.0122414201370073,2.31635461939971,FALSE,FALSE
"AT3G17170",0.0122444798470448,2.22858564288715,TRUE,FALSE
"AT4G28010",0.0122463707252884,2.81540315312465,FALSE,FALSE
"AT1G11310",0.0122472999659541,1.80616211987729,TRUE,FALSE
"AT4G16110",0.012247896975143,2.67703719387982,TRUE,FALSE
"AT1G55140",0.0122488735312084,2.77752056505011,TRUE,FALSE
"AT2G17520",0.0122517051785085,1.88096056238609,TRUE,FALSE
"AT3G59080",0.0122612032355672,1.69545658012508,FALSE,FALSE
"AT1G19300",0.0122655259383039,2.46704875341069,FALSE,FALSE
"AT5G44785",0.0122683770961291,3.17301600237692,TRUE,FALSE
"AT5G38720",0.0122727169209866,2.76634511915898,FALSE,FALSE
"AT5G62460",0.0122727465389697,1.60147659030239,TRUE,FALSE
"AT5G56140",0.0122731645815838,2.28352316557327,FALSE,FALSE
"AT1G31920",0.0122779741426654,2.36865635629789,TRUE,FALSE
"AT3G54030",0.0122794025471957,2.97007329484961,FALSE,FALSE
"AT1G28380",0.0122801995875396,1.65715413824823,FALSE,FALSE
"AT1G71720",0.0122847429976137,4.0051723634366,TRUE,FALSE
"AT5G50900",0.0122848653547105,1.69857058249821,FALSE,FALSE
"AT3G13190",0.0122850607101581,2.34740773857967,FALSE,FALSE
"AT1G06820",0.0122895047119155,4.28275916789254,FALSE,FALSE
"AT1G74060",0.0122946214100357,2.45722516118297,FALSE,FALSE
"AT1G25682",0.012298692380581,1.89048646507022,TRUE,FALSE
"AT4G17520",0.012305575393817,2.66182892964216,FALSE,FALSE
"AT5G53580",0.0123090467906825,2.69011275191663,TRUE,FALSE
"AT2G44510",0.0123150621660588,3.47768954856693,FALSE,FALSE
"AT5G46570",0.0123266615464244,1.95046029955046,TRUE,FALSE
"AT1G29050",0.0123443594584812,1.86979221814108,TRUE,FALSE
"AT3G10985",0.0123444345679092,1.87177936424083,TRUE,FALSE
"AT4G18905",0.0123486531029393,2.91352158576528,FALSE,FALSE
"AT4G39330",0.0123492402962859,2.75706771793361,TRUE,FALSE
"AT3G09670",0.0123570097745232,2.04940684776927,FALSE,FALSE
"AT1G04960",0.0123634042750576,3.44996469112705,TRUE,FALSE
"AT2G23320",0.0123657716003016,1.81537219598602,TRUE,TRUE
